class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat 
1,1,5,22,5,13,5,22,1,6,4,18,18,22,22,22,19,15,22,13,6
0,23,24,4,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,5,24,4,5,18,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,5,24,4,5,24,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
1,10,5,22,5,13,5,22,1,6,4,10,18,22,22,22,19,15,22,18,6
0,23,18,13,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,5,18,13,5,18,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,18,13,5,18,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,5,18,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,23,18,13,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,15
0,23,18,13,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,23,18,4,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,10,18,13,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,18,18,22,22,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,23,18,4,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,5,24,4,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,3
0,23,18,13,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,5,18,13,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,5,18,4,5,24,5,2,13,1,19,18,10,15,22,22,14,4,22,21,15
0,23,18,13,5,24,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,5,24,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,23,18,13,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,10,18,13,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,5,18,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,5,18,4,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,10,18,13,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,5,18,4,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,15
0,23,24,4,5,18,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,5,18,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,23,24,4,5,18,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,23,24,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,18,4,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,10,24,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,5,24,4,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,10,24,13,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,23,24,4,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,15
0,23,18,13,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
0,5,24,13,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
1,1,18,6,5,13,5,22,1,22,4,18,10,22,22,22,19,15,22,13,6
0,23,24,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,23,18,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,5,24,4,5,18,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,23,18,4,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,5,24,4,5,24,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,5,24,4,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,23,18,13,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,5,24,13,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
1,10,18,22,5,13,5,22,1,6,4,10,18,22,22,22,19,15,22,18,6
0,5,24,4,5,18,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,23,18,4,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,5,24,13,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,11
0,23,18,4,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,5,24,4,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,3
0,5,24,4,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,5,18,13,5,24,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,15
0,5,24,4,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
1,1,5,6,5,13,5,22,1,15,4,10,18,22,22,22,19,15,22,13,6
0,10,24,4,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,10,18,4,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,23,18,13,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
1,10,18,22,5,13,5,22,1,6,4,18,10,22,22,22,19,15,22,18,6
0,5,18,4,5,18,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,23,18,13,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,10,18,4,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
0,10,24,13,5,18,5,2,13,1,19,10,10,22,22,22,14,4,22,21,11
0,10,24,4,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
0,5,24,4,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,23,24,4,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,23,24,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,23,24,4,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,10,24,13,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,5,18,4,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,23,18,13,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,3
0,23,18,4,5,24,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,5,18,13,5,24,5,2,13,1,19,18,10,22,15,22,14,4,22,21,3
0,5,24,13,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,24,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,5,18,4,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,23,18,13,5,18,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,3
0,23,18,13,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,11
0,5,24,13,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,10,24,13,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,23,24,4,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
0,5,24,4,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,23,24,4,5,24,5,2,13,1,19,18,10,22,22,22,14,4,22,21,3
0,5,24,4,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,10,24,4,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
1,10,18,6,5,13,5,22,1,6,4,10,18,22,22,22,19,15,22,18,6
0,23,18,13,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,5,18,13,5,24,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,23,18,4,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,5,18,4,5,18,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,15
0,23,18,13,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
0,10,24,13,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,23,24,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,23,18,13,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
1,1,18,22,5,13,5,22,1,15,4,10,10,22,22,22,19,15,22,18,6
0,5,18,4,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,3
0,5,24,13,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,5,18,4,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,3
0,5,24,4,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,23,18,13,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,18,13,5,18,5,2,13,1,19,18,18,22,22,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,23,24,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,18,13,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,5,18,13,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,23,18,13,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,5,18,4,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,10,24,13,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,11
0,23,24,4,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,10,18,13,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,23,18,4,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,5,18,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,5,18,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,5,24,4,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
0,10,18,4,5,18,5,2,13,1,19,10,18,15,15,22,14,4,22,21,3
0,23,18,13,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,3
0,5,18,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,10,18,13,5,24,5,2,13,1,19,18,18,22,22,22,14,4,22,21,3
0,5,24,13,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,23,24,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,5,24,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,10,24,13,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,23,18,13,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,3
0,23,18,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,23,18,13,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,15
0,10,24,4,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
1,23,5,6,5,13,5,22,1,22,4,18,10,22,22,22,19,15,22,18,6
0,5,24,4,5,5,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,23,18,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,23,24,4,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,5,24,13,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,5,24,13,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,23,18,13,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,23,18,4,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,24,13,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,5,24,13,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,23,18,4,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,5,18,13,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,15
0,23,18,13,5,18,5,2,13,1,19,10,10,22,22,22,14,4,22,21,11
0,5,18,13,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,5,18,13,5,24,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,23,18,13,5,24,5,2,13,1,19,18,18,22,22,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,23,18,13,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,23,18,13,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,23,24,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,3
0,5,18,4,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,18,4,5,24,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,23,18,13,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
1,10,5,22,5,13,5,22,1,15,4,10,10,22,22,22,19,15,22,13,6
0,23,18,13,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,5,24,13,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,11
0,5,18,13,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,24,4,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
1,1,18,13,5,13,0,2,1,14,4,18,18,14,14,14,14,15,14,21,11
0,5,18,4,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,24,13,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,5,18,13,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,10,24,13,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,15
0,5,24,4,5,5,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,5,18,13,5,24,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,23,18,4,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,10,24,13,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,23,18,13,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,10,10,22,15,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,10,18,22,22,22,14,4,22,21,3
0,5,18,4,5,24,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,15
1,23,18,22,5,13,5,22,1,6,4,10,18,22,22,22,19,15,22,18,6
0,5,24,13,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,5,18,13,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,23,24,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,23,18,13,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
1,10,5,6,5,13,5,22,1,6,4,10,10,22,22,22,19,15,22,18,6
0,5,18,4,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
1,1,5,22,5,13,5,22,1,22,4,18,10,22,22,22,19,15,22,18,6
0,5,18,13,5,24,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
0,23,24,4,5,18,5,2,13,1,19,10,18,22,22,22,14,4,22,21,11
0,23,24,4,5,5,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,18,13,5,18,5,2,13,1,19,10,18,22,22,22,14,4,22,21,15
0,23,18,13,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,3
0,5,18,4,5,18,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,5,18,4,5,18,5,2,13,1,19,18,10,15,15,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,23,24,4,5,12,5,2,1,22,4,10,24,2,2,22,13,13,22,2,3
0,5,24,13,5,24,5,2,13,1,19,18,10,15,15,22,14,4,22,21,3
0,5,24,4,5,24,5,2,13,1,19,18,18,22,22,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,10,10,15,22,22,14,4,22,21,15
0,5,18,4,5,24,5,2,13,1,19,18,18,15,22,22,14,4,22,21,15
0,5,24,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,5,24,4,5,18,5,2,13,1,19,18,18,15,22,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,10,10,22,22,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,15
1,23,18,13,5,13,0,2,1,13,4,18,18,14,14,13,14,15,24,2,11
0,5,24,13,5,18,5,2,13,1,19,18,10,15,22,22,14,4,22,21,3
0,5,24,4,5,18,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,18,18,22,22,22,14,4,22,21,11
0,23,18,13,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,3
0,23,24,4,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,3
0,23,18,4,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,15
0,23,24,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,15
0,5,24,4,5,5,5,2,13,1,19,18,10,22,22,22,14,4,22,21,15
1,23,18,13,5,13,0,2,1,13,4,18,18,14,14,13,14,15,14,21,11
0,5,18,13,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,5,24,4,5,24,5,2,13,1,19,10,10,22,22,22,14,4,22,21,15
0,23,24,4,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,23,18,13,5,18,5,2,13,1,19,10,18,15,22,22,14,4,22,21,3
0,23,18,13,5,5,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,23,18,13,5,24,5,2,13,1,19,18,18,22,22,22,14,4,22,21,11
0,23,24,4,5,18,5,2,13,1,19,18,18,15,22,22,14,4,22,21,3
0,5,18,13,5,24,5,2,13,1,19,10,18,15,15,22,14,4,22,21,11
0,5,18,13,5,24,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,10,24,4,5,24,5,2,13,1,19,18,18,15,15,22,14,4,22,21,11
0,23,18,13,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,5,24,13,5,24,5,2,13,1,19,18,10,15,22,22,14,4,22,21,15
1,10,18,22,5,13,5,22,1,6,4,18,10,22,22,22,19,15,22,13,6
0,5,18,4,5,24,5,2,13,1,19,18,10,22,22,22,14,4,22,21,11
0,23,18,4,5,24,5,2,13,1,19,18,10,15,22,22,14,4,22,21,11
0,5,24,13,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,3
0,5,24,13,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,5,24,4,5,24,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
0,23,18,13,5,5,5,2,13,1,19,10,10,15,15,22,14,4,22,21,15
0,5,24,13,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,11
0,23,18,13,5,18,5,2,13,1,19,18,10,22,15,22,14,4,22,21,11
0,10,24,13,5,24,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,18,4,5,18,5,2,13,1,19,10,18,22,15,22,14,4,22,21,3
0,5,24,4,5,18,5,2,13,1,19,10,10,15,15,22,14,4,22,21,11
0,5,24,4,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,11
0,5,24,4,5,18,5,2,13,1,19,10,10,22,15,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,18,22,22,22,14,4,22,21,15
0,5,24,13,5,5,5,2,13,1,19,18,18,22,15,22,14,4,22,21,11
0,10,24,13,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,10,24,13,5,24,5,2,13,1,19,10,18,15,22,22,14,4,22,21,15
0,5,18,4,5,24,5,2,13,1,19,10,18,22,15,22,14,4,22,21,15
0,23,18,4,5,24,5,2,13,1,19,10,10,22,15,22,14,4,22,21,3
0,10,18,13,5,5,5,2,13,1,19,10,18,15,22,22,14,4,22,21,11
0,23,18,4,5,5,5,2,13,1,19,18,18,15,15,22,14,4,22,21,15
0,5,18,13,5,5,5,2,13,1,19,10,10,15,22,22,14,4,22,21,3
